firmid,shutdown,newproduct,gender,age,education_college,num_clients,num_supplier,bankloan,round,polconnection,labor,part5revenue,material_cost,total_profit,total_fixedassets,wage_cost,type,lnlabor,lnpart5revenue,lnmaterial_cost,lnwage_cost,lnnum_supplier,lnnum_clients,firmage,baselabor,survey_town_type,treatratio_comp,post,tradecredit_supplier,tradecredit_client,otherloan_amount,retail,lnsales2,lnrent,ad_cost,rennovation,industry,newloan,stock_frequency,treatratio_lcomp,treatratio_lnoncomp,lcompnum,treatratio_nonlcomp,treatratio_nonlnoncomp,newsupplier,category,lnprice,stockmanage,shareeducl,coneval_squality,coneval_env,coneval_money,coneval_all,selleradvice,bankloan_amount,bankloan_interest,RCC_amount,flagatt,shutdownall,endatt,otherloan_end,allloan_end,aallloan_end,T50,C50,T80,C80,lnsalesdif,finknowledge,difficultyloan,shut_part5revenue,shut_total_profit,shut_labor,dummy_lcomp,dummy_lnoncomp,dummy_nonlcomp,dummy_nonlnoncomp,marketcategory,_Ibasecount_2,_Ibasecount_3,_Ibasecount_4,_Ibasecount_5,_Ibasecount_6,_Ibasecount_7,_Ibasecount_8,_Ibasecount_9,_Ibasecount_10,_Ibasecount_11,basecounty,survey_town
23171,0,0,0,30,0,49,1,0,2,,15,310.14999,91.800003,114.9,1.05,25.5000002682209,0,2.7080503,5.7370563,4.5196123,3.2386785,0,3.8918202,,14,0,0,1,1,0,0,1,,1.4586151,0,0,1,0,,0,0,3,0,0,,2,1.9459101,,,3,2,2,2,1,,,,0,0,0,0,0,,0,0,0,0,,,,310.14999,114.9,15,0,0,0,0,cloth and shoes,0,0,0,0,0,0,0,1,0,0,9,16
23171,0,0,0,31,0,77,10,1,3,,14,263.16,73.209999,131.57001,1.5,23.80000025033951,0,2.6390574,5.572762,4.2933321,3.1696856,2.3025851,4.3438053,,14,0,0,1,1,1,0,1,5.5790687,1.6409365,0,0,1,0,1,0,0,3,0,0,0,2,1.9459101,0,0,3,2,2,2,1,,,0,0,0,0,0,0,0,0,0,0,0,-4.095468,0,.25,263.16,131.57001,14,0,0,0,0,cloth and shoes,0,0,0,0,0,0,0,1,0,0,9,16
23172,0,0,1,26,0,30,1,1,1,0,6,220,156.77,31.190001,0,8.400000035762787,0,1.7917595,5.3936276,5.05478,2.1282318,0,3.4011974,11,6,0,0,0,0,0,72,1,,3.2495205,.5,0,2,0,,0,0,1,0,0,,2,1.7917595,,,2,1,2,2,0,90,12,,0,0,0,1,1,,0,0,0,0,,,,220,31.190001,6,0,0,0,0,cloth and shoes,0,0,0,0,0,0,0,1,0,0,9,16
23172,0,0,1,26,0,30,1,0,2,,6,223.00999,165.64999,33,158,8.400000035762787,0,1.7917595,5.4072165,5.1098771,2.1282318,0,3.4011974,,6,0,0,1,1,1,90,1,,2.3340838,.5,1,2,0,,0,0,1,0,0,,2,1.7917595,,,2,1,2,2,0,,,,0,0,0,1,1,,0,0,0,0,,,,223.00999,33,6,0,0,0,0,cloth and shoes,0,0,0,0,0,0,0,1,0,0,9,16
23172,0,0,1,26,0,21,1,1,3,,6,229.99001,167.13,43.299999,0,8.400000035762787,0,1.7917595,5.438036,5.118772,2.1282318,0,3.0445225,,6,0,0,1,1,0,90,1,5.4567504,3.7257838,0,0,2,0,.25,0,0,1,0,0,0,2,1.7917595,1,0,2,1,2,2,0,,,0,0,0,0,1,1,90,0,0,0,0,-3.1362143,.60000002,1,229.99001,43.299999,6,0,0,0,0,cloth and shoes,0,0,0,0,0,0,0,1,0,0,9,16
23175,0,0,0,30,1,9,1,0,1,0,4,96,48,15.3,0,7.200000286102295,0,1.3862944,4.5643482,3.871201,1.974081,0,2.1972246,4,4,0,0,0,0,0,0,1,,3.2188759,0,0,2,0,,0,0,1,0,0,,2,2.0794415,,,,,,,,,,,0,1,1,,,,0,0,0,0,,,,96,15.3,4,0,0,0,0,cloth and shoes,0,0,0,0,0,0,0,1,0,0,9,16
23175,1,0,,,,10,1,0,2,,3,80.919998,38.16,-2.1099999,0,5.10000005364418,0,1.0986123,4.3934612,3.6417878,1.6292405,0,2.3025851,,4,0,0,1,0,0,,1,,2.0724356,0,0,2,0,,0,0,1,0,0,,2,2.0794415,,,,,,,,,,,0,1,1,,,,0,0,0,0,,,,80.919998,-2.1099999,3,0,0,0,0,cloth and shoes,0,0,0,0,0,0,0,1,0,0,9,16
23175,0,,,,,,,,3,,,,,,,,0,,,,,,,,4,0,0,1,,,,1,,,,,2,0,,0,0,1,0,0,,2,,,,,,,,,,,0,0,1,1,,,,0,0,0,0,,,,0,0,0,0,0,0,0,cloth and shoes,0,0,0,0,0,0,0,1,0,0,9,16
23177,0,0,0,42,0,48,1,0,1,0,12,400,239.92999,69.029999,0,20.40000021457672,0,2.4849067,5.9914646,5.4803472,3.0155349,0,3.871201,3,12,0,0,0,0,0,0,1,,3.6750879,0,0,1,0,,0,0,3,0,0,,2,1.7917595,,,2,1,4,3,0,,,,0,0,0,1,1,,0,0,0,0,,,,400,69.029999,12,0,0,0,0,cloth and shoes,0,0,0,0,0,0,0,1,0,0,9,16
23177,0,0,0,42,0,32,1,0,2,,8,288.19,168.00999,56.43,1.05,13.60000014305115,0,2.0794415,5.66362,5.1240234,2.6100698,0,3.4657359,,12,0,0,1,0,0,24.009693,1,,1.2354715,0,0,1,0,,0,0,3,0,0,,2,1.7917595,,,2,1,4,3,0,,,,0,0,0,1,1,,0,0,0,0,,,,288.19,56.43,8,0,0,0,0,cloth and shoes,0,0,0,0,0,0,0,1,0,0,9,16
23177,0,0,0,45,0,34,4,0,3,,9,313.28,181.28,77.699997,9,15.30000016093254,0,2.1972246,5.7470975,5.2000427,2.7278528,1.3862944,3.5263605,,12,0,0,1,0,0,24.009693,1,5.7506223,2.2470725,0,0,1,0,6,0,0,3,0,0,0,2,1.7917595,1,0,2,1,4,3,0,,,0,0,0,0,1,1,24.009693,0,0,0,0,-4.5042658,.80000001,0,313.28,77.699997,9,0,0,0,0,cloth and shoes,0,0,0,0,0,0,0,1,0,0,9,16
23178,0,0,0,40,0,30,3,1,1,0,12,300,239.5,28.77,0,30,0,2.4849067,5.7037826,5.4785533,3.4011974,1.0986123,3.4011974,3,12,0,0,0,0,0,5,1,,1.6094379,0,0,1,0,,0,0,1,0,0,,2,1.9459101,,,2,1,2,2,0,5,10,,0,0,0,0,0,,0,0,0,0,,,,300,28.77,12,0,0,0,0,cloth and shoes,0,0,0,0,0,0,0,1,0,0,9,16
23178,0,0,0,46,0,36,1,0,2,,13,335.26001,257.76001,44.200001,1.05,31.19999930262566,0,2.5649493,5.8149066,5.5520291,3.440418,0,3.583519,,12,0,0,1,0,0,0,1,,1.417793,0,0,1,0,,0,0,1,0,0,,2,1.9459101,,,2,1,2,2,0,,,,0,0,0,0,0,,0,0,0,0,,,,335.26001,44.200001,13,0,0,0,0,cloth and shoes,0,0,0,0,0,0,0,1,0,0,9,16
23178,0,0,0,46,0,51,1,0,3,,15,384.89001,355.35001,12.77,.15000001,35.9999991953373,0,2.7080503,5.9529576,5.8731031,3.583519,0,3.9318256,,12,0,0,1,1,1,0,1,5.9529576,1.417793,0,0,1,0,1,0,0,1,0,0,0,2,1.9459101,1,1,2,1,2,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,.40000001,.75,384.89001,12.77,15,0,0,0,0,cloth and shoes,0,0,0,0,0,0,0,1,0,0,9,16
23180,0,0,0,43,1,16,1,0,1,1,4,225,110.97,56.700001,0,6.399999856948853,0,1.3862944,5.4161005,4.70926,1.856298,0,2.7725887,3,4,0,0,0,0,0,0,1,,3.009361,0,0,1,0,,0,0,2,0,0,,2,1.7917595,,,2,1,1,2,1,,,,0,0,0,0,0,,0,0,0,0,,,,225,56.700001,4,0,0,0,0,cloth and shoes,0,0,0,0,0,0,0,1,0,0,9,16
23180,0,0,0,43,,47,1,0,2,,12,670,329.13,176.44,0,20.40000021457672,0,2.4849067,6.5072775,5.796453,3.0155349,0,3.8501475,,4,0,0,1,0,0,0,1,,4.2271004,0,0,1,0,,0,0,2,0,0,,2,1.7917595,,,2,1,1,2,1,,,,0,0,0,0,0,,0,0,0,0,,,,670,176.44,12,0,0,0,0,cloth and shoes,0,0,0,0,0,0,0,1,0,0,9,16
23180,0,0,0,43,,19,1,0,3,,4,230.96001,149.88,40.040001,0,6.800000071525574,0,1.3862944,5.4422445,5.0098352,1.9169226,0,2.9444389,,4,0,0,1,0,0,0,1,5.4422445,1.7209793,0,0,1,0,2,0,0,2,0,0,0,2,1.7917595,0,0,2,1,1,2,1,,,0,0,0,0,0,0,0,0,0,0,0,0,.40000001,.5,230.96001,40.040001,4,0,0,0,0,cloth and shoes,0,0,0,0,0,0,0,1,0,0,9,16
23181,0,0,1,45,0,20,1,0,1,0,9,240,187,25,0,12.60000005364418,0,2.1972246,5.480639,5.2311087,2.5336969,0,2.9957323,2,9,0,0,0,0,0,0,1,,1.686399,0,0,1,0,,0,0,4,0,0,,2,2.0794415,,,2,1,4,2,1,,,,0,0,0,0,0,,0,0,0,0,,,,240,25,9,0,1,0,0,cloth and shoes,0,0,0,0,0,0,0,1,0,0,9,16
23181,0,0,1,48,,20,1,0,2,,11,194.5,125.5,40.5,8.3999996,16.50000065565109,0,2.3978953,5.270432,4.8323059,2.8033605,0,2.9957323,,9,0,0,1,0,0,0,1,,2.3340838,0,0,1,0,,0,0,4,0,0,,2,2.0794415,,,2,1,4,2,1,,,,0,0,0,0,0,,0,0,0,0,,,,194.5,40.5,11,0,1,0,0,cloth and shoes,0,0,0,0,0,0,0,1,0,0,9,16
23181,0,0,1,50,0,30,1,1,3,,8,196,92,81.900002,7.5,12.00000047683716,0,2.0794415,5.2781148,4.5217886,2.4849067,0,3.4011974,,9,0,0,1,0,0,0,1,5.2954903,2.8449094,0,0,1,0,1,0,0,4,0,0,0,2,2.0794415,0,0,2,1,4,2,1,,,0,0,0,0,0,0,0,0,0,0,0,-3.3710296,.80000001,0,196,81.900002,8,0,1,0,0,cloth and shoes,0,0,0,0,0,0,0,1,0,0,9,16
23182,0,0,0,38,0,20,1,0,1,0,2,56,20,11.5,0,1.800000071525574,0,.69314718,4.0253515,2.9957323,.58778673,0,2.9957323,4,2,0,0,0,0,0,0,1,,1.0986123,0,0,1,0,,0,0,4,0,0,,2,2.0794415,,,2,1,1,2,0,,,,0,0,0,0,0,,0,0,0,0,,,,56,11.5,2,0,1,0,0,cloth and shoes,0,0,0,0,0,0,0,1,0,0,9,16
23182,0,0,1,36,0,20,1,0,2,,5,134.36,76.269997,35.810001,3.1500001,4.500000178813934,0,1.6094379,4.9005227,4.3342795,1.5040774,0,2.9957323,,2,0,0,1,0,0,0,1,,1.4073217,0,0,1,0,,0,0,4,0,0,,2,2.0794415,,,2,1,1,2,0,,,,0,0,0,0,0,,0,0,0,0,,,,134.36,35.810001,5,0,1,0,0,cloth and shoes,0,0,0,0,0,0,0,1,0,0,9,16
23182,0,0,0,37,0,3,1,0,3,,5,77,42.299999,24.290001,0,4.500000178813934,0,1.6094379,4.3438053,3.744787,1.5040774,0,1.0986123,,2,0,0,1,0,0,0,1,4.3438053,2.351799,0,0,1,0,1,0,0,4,0,0,0,2,2.0794415,0,0,2,1,1,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,.2,.25,77,24.290001,5,0,1,0,0,cloth and shoes,0,0,0,0,0,0,0,1,0,0,9,16
23183,0,0,0,43,0,25,1,1,1,0,2,143,120,16.1,0,2.39999994635582,0,.69314718,4.9628448,4.7874918,.87546873,0,3.2188759,8,2,0,0,0,0,1,8,1,,.9932518,0,0,1,0,,0,0,4,0,0,,2,1.3862944,,,4,3,4,4,1,8,9,,0,0,0,1,1,,0,0,0,0,,,,143,16.1,2,0,1,0,0,cloth and shoes,0,0,0,0,0,0,0,1,0,0,9,16
23183,0,0,0,40,0,25,1,0,2,1,5,200,140,47,3.1500001,6.499999761581421,0,1.6094379,5.2983174,4.9416423,1.8718021,0,3.2188759,,2,0,0,1,0,1,24.360893,1,,1.4073217,0,0,1,0,,0,0,4,0,0,,2,1.3862944,,,4,3,4,4,1,,,,0,0,0,1,1,,0,0,0,0,,,,200,47,5,0,1,0,0,cloth and shoes,0,0,0,0,0,0,0,1,0,0,9,16
23183,0,0,0,47,0,6,1,0,3,,3,93.800003,50,8,7.5,3.899999856948853,0,1.0986123,4.5411649,3.9120231,1.3609765,0,1.7917595,,2,0,0,1,0,0,24.360893,1,4.5593138,1.7950872,0,0,1,0,2,0,0,4,0,0,0,2,1.3862944,0,0,4,3,4,4,1,,,0,0,0,0,1,1,24.360893,0,0,0,0,-4.0640612,.40000001,.5,93.800003,8,3,0,1,0,0,cloth and shoes,0,0,0,0,0,0,0,1,0,0,9,16
23184,0,0,0,28,0,14,1,0,1,0,4,280,190,74.099998,0,7.200000286102295,0,1.3862944,5.6347895,5.2470241,1.974081,0,2.6390574,5,4,0,0,0,0,0,0,1,,2.0794415,0,0,1,1,,0,0,4,0,0,,2,1.6094379,,,3,2,4,4,1,,,24,0,0,0,0,1,24,0,0,0,0,,,,280,74.099998,4,0,1,0,0,cloth and shoes,0,0,0,0,0,0,0,1,0,0,9,16
23184,0,0,0,28,0,15,1,0,2,,4,288.51999,204.48,29.66,0,7.200000286102295,0,1.3862944,5.6647644,5.3204703,1.974081,0,2.7080503,,4,0,0,1,1,1,0,1,,3.7511179,0,0,1,1,,0,0,4,0,0,,2,1.6094379,,,3,2,4,4,1,,,24,0,0,0,0,1,24,0,0,0,0,,,,288.51999,29.66,4,0,1,0,0,cloth and shoes,0,0,0,0,0,0,0,1,0,0,9,16
23184,0,0,0,28,0,17,1,0,3,,4,310.92999,253.98,20.98,0,7.200000286102295,0,1.3862944,5.7395678,5.5372553,1.974081,0,2.8332133,,4,0,0,1,1,1,0,1,5.7395678,4.1442676,0,0,1,1,3,0,0,4,0,0,0,2,1.6094379,1,0,3,2,4,4,1,,,24,0,0,0,0,1,24,0,0,0,0,0,.40000001,.75,310.92999,20.98,4,0,1,0,0,cloth and shoes,0,0,0,0,0,0,0,1,0,0,9,16
23216,0,0,1,56,1,15,3,0,1,0,12,150,89.400002,19.799999,220,28.79999935626984,0,2.4849067,5.0106354,4.4931207,3.3603754,1.0986123,2.7080503,7,12,2,.75,0,0,0,0,0,,1.6094379,0,0,3,0,,.66666669,1,3,.66666669,.80952382,,4,2.0794415,,,3,2,2,2,0,,,,0,0,0,0,0,,0,0,0,1,,,,150,19.799999,12,0,0,0,0,industrial park,0,0,0,0,0,0,0,1,0,0,9,7
23216,0,0,1,56,1,19,3,0,2,,12,136.8597,91.330002,38.580002,0,28.79999935626984,0,2.4849067,4.9189563,4.5144792,3.3603754,1.0986123,2.9444389,,12,2,.75,1,0,0,0,0,,1.2887946,0,0,3,0,,.66666669,1,3,.66666669,.80952382,,4,2.0794415,,,3,2,2,2,0,,,,0,0,0,0,0,,0,0,0,1,,,,136.8597,38.580002,12,0,0,0,0,industrial park,0,0,0,0,0,0,0,1,0,0,9,7
23216,0,0,1,56,1,21,3,0,3,,12,139.9743,110.03,38.290001,0,28.79999935626984,0,2.4849067,4.9414587,4.7007532,3.3603754,1.0986123,3.0445225,,12,2,.75,1,0,0,0,0,4.9683518,2.0174434,0,0,3,0,1,.66666669,1,3,.66666669,.80952382,0,4,2.0794415,0,0,3,2,2,2,0,,,0,0,0,0,0,0,0,0,0,0,1,-5.5687099,1,.75,139.9743,38.290001,12,0,0,0,0,industrial park,0,0,0,0,0,0,0,1,0,0,9,7
23220,0,0,1,70,1,5,5,1,1,1,30,220,100,35.32,180,56.99999928474426,1,3.4011974,5.3936276,4.6051702,4.0430512,1.6094379,1.6094379,7,30,2,.875,0,0,0,20,0,,2.9957323,0,0,0,1,,.5,1,2,.93333334,.5,,4,1.6094379,,,2,3,4,3,0,20,10.5,25,0,0,0,1,1,36.763351,0,0,1,0,,,,220,35.32,30,0,0,0,0,industrial park,0,0,0,0,0,0,0,1,0,0,9,7
23220,0,0,1,58,1,6,5,0,2,1,30,229.28999,109.8,63.75,0,60.00000089406967,1,3.4011974,5.4349875,4.6986604,4.0943446,1.6094379,1.7917595,,30,2,.875,1,0,0,11.763353,0,,1.2278423,0,0,0,1,,.5,1,2,.93333334,.5,,4,1.6094379,,,2,3,4,3,0,,,25,0,0,0,1,1,36.763351,0,0,1,0,,,,229.28999,63.75,30,0,0,0,0,industrial park,0,0,0,0,0,0,0,1,0,0,9,7
23220,0,0,1,48,0,10,8,1,3,1,22,540,324,61.875,225,44.00000065565109,1,3.0910425,6.2915692,5.7807436,3.7841897,2.0794415,2.3025851,,30,2,.875,1,0,0,11.763353,0,6.2377024,2.379535,0,0,0,1,6,.5,1,2,.93333334,.5,1,4,1.6094379,1,0,2,3,4,3,0,,,25,0,0,0,1,1,36.763351,0,0,1,0,0,.60000002,.5,540,61.875,22,0,0,0,0,industrial park,0,0,0,0,0,0,0,1,0,0,9,7
23227,0,0,1,52,0,44,2,0,1,0,10,354,200.89,75.279999,0,25,1,2.3025851,5.869297,5.3027573,3.2188759,.69314718,3.7841897,6,10,2,.875,0,0,0,0,0,,2.242697,0,0,0,1,,.5,0,3,.96428573,.5714286,,4,1.7917595,,,5,5,3,3,1,,,10,0,0,0,0,1,10,0,0,1,0,,,,354,75.279999,10,0,1,0,0,industrial park,0,0,0,0,0,0,0,1,0,0,9,7
23227,0,1,,,,24,2,0,2,,8,376,213.92999,79.599998,0,21.60000085830688,1,2.0794415,5.9295893,5.3656487,3.0726933,.69314718,3.1780539,,10,2,.875,1,1,1,0,0,,1.8948306,0,1,0,1,,.5,0,3,.96428573,.5714286,,4,1.7917595,,,5,5,3,3,1,,,10,0,0,0,0,1,10,0,0,1,0,,,,376,79.599998,8,0,1,0,0,industrial park,0,0,0,0,0,0,0,1,0,0,9,7
23227,0,1,,,,66,2,0,3,,9,506,332.89999,105.57,0,24.30000096559525,1,2.1972246,6.2265368,5.8078423,3.1904764,.69314718,4.1896548,,10,2,.875,1,1,1,0,0,6.2827773,2.8793991,0,1,0,1,6,.5,0,3,.96428573,.5714286,0,4,1.7917595,0,0,5,5,3,3,1,,,10,0,0,0,0,1,10,0,0,1,0,0,.60000002,.25,506,105.57,9,0,1,0,0,industrial park,0,0,0,0,0,0,0,1,0,0,9,7
23242,0,0,1,46,1,9,3,0,1,0,12,250,174.3,42.5,100,19.19999957084656,1,2.4849067,5.521461,5.160778,2.9549103,1.0986123,2.1972246,4,12,2,.875,0,0,0,0,0,,1.974081,0,0,0,1,,0,0,4,1,.5714286,,4,1.7917595,,,3,2,3,3,1,,,10,0,0,0,1,1,23,0,0,1,0,,,,250,42.5,12,0,1,0,0,industrial park,0,0,0,0,0,0,0,1,0,0,9,7
23242,0,0,1,45,0,7,3,0,2,,5,154.17,104.71,31.309999,0,8.500000089406967,1,1.6094379,5.0380559,4.6511946,2.1400661,1.0986123,1.9459101,,12,2,.875,1,0,0,13,0,,1.1803764,0,0,0,1,,0,0,4,1,.5714286,,4,1.7917595,,,3,2,3,3,1,,,10,0,0,0,1,1,23,0,0,1,0,,,,154.17,31.309999,5,0,1,0,0,industrial park,0,0,0,0,0,0,0,1,0,0,9,7
23242,0,0,1,43,0,75,4,0,3,,12,178.5,36.599998,38.5,34,20.40000021457672,1,2.4849067,5.1845884,3.6000483,3.0155349,1.3862944,4.3174882,,12,2,.875,1,1,0,13,0,5.1845884,.77009714,0,0,0,1,1,0,0,4,1,.5714286,0,4,1.7917595,0,0,3,2,3,3,1,,,10,0,0,0,1,1,23,0,0,1,0,0,.80000001,.25,178.5,38.5,12,0,1,0,0,industrial park,0,0,0,0,0,0,0,1,0,0,9,7
23253,0,0,0,47,0,50,5,1,1,0,26,1500,691.81,312.42001,0,101.3999962806702,1,3.2580965,7.3132205,6.5393114,4.6190729,1.6094379,3.9120231,9,26,2,.5,0,0,0,48,0,,3.4792509,0,0,3,0,,1,1,1,.5,.78947371,,4,2.0794415,,,2,3,3,3,0,100,7.4000001,,0,0,0,0,0,,0,0,1,0,,,,1500,312.42001,26,0,0,0,0,industrial park,0,0,0,0,0,0,0,1,0,0,9,7
23253,0,0,0,47,0,61,5,1,2,,26,1723.4938,982.78003,440,245,106.5999990701675,1,3.2580965,7.4521089,6.8903852,4.6690836,1.6094379,4.1108737,,26,2,.5,1,0,0,0,0,,0,0,0,3,0,,1,1,1,.5,.78947371,,4,2.0794415,,,2,3,3,3,0,,,,0,0,0,0,0,,0,0,1,0,,,,1723.4938,440,26,0,0,0,0,industrial park,0,0,0,0,0,0,0,1,0,0,9,7
23253,0,0,0,49,0,47,6,1,3,,28,819.96002,585.19,136.96001,74,114.799998998642,1,3.3322046,6.7092557,6.3719368,4.7431912,1.7917595,3.8501475,,26,2,.5,1,0,1,0,0,6.71351,3.7658293,0,0,3,0,.3,1,1,1,.5,.78947371,0,4,2.0794415,0,0,2,3,3,3,0,,,0,0,0,0,0,0,0,0,0,1,0,-.67677069,.2,0,819.96002,136.96001,28,0,0,0,0,industrial park,0,0,0,0,0,0,0,1,0,0,9,7
23258,0,0,0,50,0,29,1,0,1,0,12,315,167.59,89.699997,0,30,0,2.4849067,5.7525725,5.1215205,3.4011974,0,3.3672957,11,12,2,1,0,0,0,0,0,,2.06146,0,0,2,0,,.5,1,2,1,.76923078,,4,2.3025851,,,2,1,2,3,0,,,,0,0,0,1,1,,0,0,0,1,,,,315,89.699997,12,0,0,1,0,industrial park,0,0,0,0,0,0,0,1,0,0,9,7
23258,0,0,0,50,0,32,1,0,2,,12,308.12964,209.27,77,113,30,0,2.4849067,5.7305207,5.3436251,3.4011974,0,3.4657359,,12,2,1,1,0,0,53.330368,0,,0,0,0,2,0,,.5,1,2,1,.76923078,,4,2.3025851,,,2,1,2,3,0,,,,0,0,0,1,1,,0,0,0,1,,,,308.12964,77,12,0,0,1,0,industrial park,0,0,0,0,0,0,0,1,0,0,9,7
23258,0,0,0,49,0,41,4,1,3,,25,637.17603,432.94,118.08,225,62.5,0,3.2188759,6.457046,6.0705991,4.1351666,1.3862944,3.713572,,12,2,1,1,1,1,53.330368,0,6.5037603,3.3178158,0,0,2,0,.5,.5,1,2,1,.76923078,0,4,2.3025851,0,0,2,1,2,3,0,,,0,0,0,0,1,1,53.330368,0,0,0,1,0,.80000001,.25,637.17603,118.08,25,0,0,1,0,industrial park,0,0,0,0,0,0,0,1,0,0,9,7
23261,0,0,1,47,1,91,8,0,1,1,23,4617,2457.47,769.40997,0,62.10000246763229,1,3.1354942,8.4375,7.8068876,4.128746,2.0794415,4.5108595,6,23,2,.5,0,0,0,0,0,,4.7468271,0,0,3,1,,1,0,4,.2,.81818181,,4,0,,,3,5,3,4,1,,,19,0,0,0,0,1,19,0,0,1,0,,,,4617,769.40997,23,0,1,1,0,industrial park,0,0,0,0,0,0,0,1,0,0,9,7
23261,0,0,1,47,1,52,8,1,2,1,23,5286.54,3600.3701,1100.87,0,64.40000027418137,1,3.1354942,8.5729189,8.1887922,4.1651134,2.0794415,3.9512436,,23,2,.5,1,0,0,0,0,,4.7179737,0,0,3,1,,1,0,4,.2,.81818181,,4,0,,,3,5,3,4,1,,,19,0,0,0,0,1,19,0,0,1,0,,,,5286.54,1100.87,23,0,1,1,0,industrial park,0,0,0,0,0,0,0,1,0,0,9,7
23261,0,1,1,47,1,37,8,1,3,1,23,1960,1637.8199,328.38,150,64.40000027418137,1,3.1354942,7.5806999,7.4011211,4.1651134,2.0794415,3.6109178,,23,2,.5,1,0,1,0,0,7.5806999,2.9673216,5,1,3,1,1,1,0,4,.2,.81818181,0,4,0,0,0,3,5,3,4,1,,,19,0,0,0,0,1,19,0,0,1,0,0,.40000001,.5,1960,328.38,23,0,1,1,0,industrial park,0,0,0,0,0,0,0,1,0,0,9,7
23265,0,0,1,45,1,12,8,1,1,0,15,900,720,77,160,30.00000044703484,1,2.7080503,6.8023949,6.5792513,3.4011974,2.0794415,2.4849067,7,15,2,0,0,1,1,64,0,,3.6888795,0,0,2,0,,1,1,2,0,.76923078,,4,1.7917595,,,5,2,2,3,1,110,7.8000002,,0,0,0,0,0,,0,0,1,0,,,,900,77,15,0,0,1,0,industrial park,0,0,0,0,0,0,0,1,0,0,9,7
23265,0,0,1,46,0,12,7,1,2,,20,1113.2,650,99.449997,140,37.99999952316284,1,2.9957323,7.0149941,6.4769726,3.6375861,1.9459101,2.4849067,,15,2,0,1,1,1,0,0,,0,0,0,2,0,,1,1,2,0,.76923078,,4,1.7917595,,,5,2,2,3,1,,,,0,0,0,0,0,,0,0,1,0,,,,1113.2,99.449997,20,0,0,1,0,industrial park,0,0,0,0,0,0,0,1,0,0,9,7
23265,0,0,1,47,0,44,8,1,3,,16,908.43188,633.62,461.51602,70,30.39999961853027,1,2.7725887,6.8117199,6.4514494,3.4144425,2.0794415,3.7841897,,15,2,0,1,0,0,0,0,6.8093343,3.6063879,0,0,2,0,.25,1,1,2,0,.76923078,0,4,1.7917595,1,1,5,2,2,3,1,,,0,0,0,0,0,0,0,0,0,1,0,0,.40000001,.5,908.43188,461.51602,16,0,0,1,0,industrial park,0,0,0,0,0,0,0,1,0,0,9,7
23311,0,0,1,38,0,16,1,0,1,0,8,500,300,152.72,50,19.19999957084656,1,2.0794415,6.2146082,5.7037826,2.9549103,0,2.7725887,6,8,2,.85714287,0,0,0,0,1,,3.2188759,0,0,2,0,,1,0,4,.81818181,.80000001,,2,1.6094379,,,4,4,4,4,1,,,,0,1,0,,,,0,0,1,0,,,,500,152.72,8,0,1,0,0,furniture,0,0,0,0,0,0,0,1,0,0,9,39
23311,1,0,,,,9,1,0,2,,7,265.90302,146.22,4.9899998,0,17.5,1,1.9459101,5.5831318,4.9851122,2.862201,0,2.1972246,,8,2,.85714287,1,0,0,,1,,2.5695052,0,0,2,0,,1,0,4,.81818181,.80000001,,2,1.6094379,,,4,4,4,4,1,,,,0,1,0,,,,0,0,1,0,,,,265.90302,4.9899998,7,0,1,0,0,furniture,0,0,0,0,0,0,0,1,0,0,9,39
23311,0,,1,46,0,,,,3,,,,,,,,1,,,,,,,,8,2,.85714287,1,,,,1,,,,,2,0,,1,0,4,.81818181,.80000001,,2,,,0,4,4,4,4,1,,,0,0,1,0,,,,0,0,1,0,,,,0,0,0,0,1,0,0,furniture,0,0,0,0,0,0,0,1,0,0,9,39
23312,0,0,0,39,0,12,4,0,1,0,2,350,245,68.800003,0,13.79999995231628,1,.69314718,5.857933,5.5012584,2.6246686,1.3862944,2.4849067,10,2,2,.85714287,0,0,0,0,1,,3.0445225,0,0,2,0,,.5,0,2,.92307693,1,,2,2.3025851,,,2,3,2,3,0,,,,0,0,0,1,1,,0,0,1,0,,,,350,68.800003,2,0,0,0,0,furniture,0,0,0,0,0,0,0,1,0,0,9,39
23312,0,0,0,39,0,15,4,0,2,,2,366.9512,244.32001,79.324997,0,13.60000014305115,1,.69314718,5.9052291,5.4984789,2.6100698,1.3862944,2.7080503,,2,2,.85714287,1,0,0,57.592899,1,,3.0828717,0,0,2,0,,.5,0,2,.92307693,1,,2,2.3025851,,,2,3,2,3,0,,,,0,0,0,1,1,,0,0,1,0,,,,366.9512,79.324997,2,0,0,0,0,furniture,0,0,0,0,0,0,0,1,0,0,9,39
23312,0,1,1,45,0,3,1,0,3,1,7,556.59998,330,266.6875,99,47.60000050067902,1,1.9459101,6.321847,5.7990928,3.8628328,0,1.0986123,,2,2,.85714287,1,0,1,57.592899,1,6.3194613,3.3603642,10,1,2,0,1,.5,0,2,.92307693,1,0,2,2.3025851,0,0,2,3,2,3,0,,,0,0,0,0,1,1,57.592899,0,0,1,0,0,.80000001,.5,556.59998,266.6875,7,0,0,0,0,furniture,0,0,0,0,0,0,0,1,0,0,9,39
