student_id,course_code,grade,semester
3720,LIT201,A,Fall 2024
3954,FIN201,D,Spring 2024
2493,LIT201,C+,Fall 2024
4666,CHEM101,A,Spring 2024
649,PSYCH101,D,Fall 2024
1641,CS101,B+,Fall 2024
4435,SOC101,B+,Fall 2024
529,ACC101,C,Fall 2024
2102,ENG101,A,Spring 2024
419,PHYS101,B,Fall 2024
2353,BIO101,F,Fall 2024
3510,BIO101,B,Spring 2024
85,ART101,C+,Spring 2024
2300,HIST101,B,Spring 2024
1752,LIT201,D,Fall 2024
4222,PHIL101,A,Spring 2024
2658,CS101,B+,Fall 2024
3976,ART101,A,Fall 2024
2352,BIO101,A,Fall 2024
3100,PSYCH101,B+,Spring 2024
1290,ACC101,D,Fall 2024
3124,CS101,A,Fall 2024
2703,PSYCH101,B,Fall 2024
644,SOC101,C+,Spring 2024
2906,PHIL101,F,Spring 2024
4068,FIN201,C+,Fall 2024
4064,LIT201,A,Fall 2024
4670,ENG101,D,Fall 2024
2923,CS101,B+,Fall 2024
2022,ART101,C,Spring 2024
3625,BUS201,D,Fall 2024
2871,FIN201,A,Spring 2024
3119,ECON201,A,Fall 2024
137,ECON201,C,Fall 2024
4226,PSYCH101,C+,Spring 2024
1219,CHEM101,D,Fall 2024
1018,PHIL101,C+,Fall 2024
3701,HIST101,F,Spring 2024
4528,ECON201,C,Fall 2024
3141,MKT101,B+,Spring 2024
3530,MUS101,F,Spring 2024
2588,LIT201,A,Fall 2024
2383,MUS101,B,Spring 2024
2606,CS101,C+,Spring 2024
3088,LIT201,C+,Fall 2024
3528,CHEM101,D,Fall 2024
2558,CHEM101,F,Fall 2024
209,ECON201,F,Spring 2024
3811,CHEM101,C+,Fall 2024
4154,HIST101,B+,Spring 2024
2008,PHYS101,C,Fall 2024
2864,ECON201,B+,Fall 2024
3377,ENG101,C+,Fall 2024
1369,PHIL101,D,Spring 2024
3801,PHIL101,A,Spring 2024
1038,PHYS101,C+,Spring 2024
4473,FIN201,A,Fall 2024
2291,CHEM101,D,Fall 2024
993,LIT201,A,Fall 2024
2939,LIT201,C+,Fall 2024
4511,SOC101,C+,Fall 2024
394,POLI201,A,Fall 2024
3687,PHIL101,B+,Fall 2024
4825,PHYS101,B+,Spring 2024
358,MKT101,D,Fall 2024
4005,ART101,B+,Fall 2024
1182,MKT101,F,Spring 2024
2066,ACC101,B,Fall 2024
3903,BUS201,A,Fall 2024
3419,HIST101,B,Spring 2024
3130,ARCH101,B,Fall 2024
155,LIT201,F,Spring 2024
3559,HIST101,A,Fall 2024
1555,CS101,B,Spring 2024
487,ECON201,D,Fall 2024
1383,SOC101,D,Spring 2024
2416,CHEM101,A,Fall 2024
1071,FIN201,C,Spring 2024
2255,PHIL101,C,Fall 2024
1507,FIN201,F,Fall 2024
1876,BUS201,A,Fall 2024
2191,BUS201,A,Spring 2024
1071,LIT201,A,Spring 2024
191,HIST101,B+,Fall 2024
140,PHYS101,A,Fall 2024
4711,ACC101,D,Spring 2024
4011,ECON201,D,Spring 2024
3412,HIST101,C+,Spring 2024
2973,BIO101,C,Spring 2024
1515,ACC101,C,Spring 2024
3121,PHYS101,F,Spring 2024
3971,FIN201,A,Fall 2024
4720,PHYS101,C,Fall 2024
3525,ENG101,A,Fall 2024
1346,MATH201,A,Spring 2024
4183,LIT201,C,Spring 2024
1918,MUS101,C,Fall 2024
4378,PSYCH101,C+,Fall 2024
3911,ECON201,F,Spring 2024
453,HIST101,B,Fall 2024
4143,BUS201,C+,Fall 2024
1612,BUS201,C+,Spring 2024
3168,MUS101,C,Fall 2024
2079,HIST101,F,Fall 2024
2582,MKT101,D,Spring 2024
2065,POLI201,F,Spring 2024
1259,PHYS101,C+,Spring 2024
4488,ART101,D,Spring 2024
354,FIN201,C,Fall 2024
4401,POLI201,B+,Fall 2024
3637,ART101,A,Spring 2024
1564,ARCH101,B,Spring 2024
712,ENG101,D,Spring 2024
3503,CS101,B+,Fall 2024
2733,PHIL101,D,Fall 2024
4882,ART101,A,Fall 2024
857,BIO101,A,Spring 2024
4273,BUS201,F,Spring 2024
1430,ENG101,B,Fall 2024
2493,CS101,C+,Fall 2024
3199,POLI201,A,Spring 2024
3421,ACC101,B,Spring 2024
2069,LIT201,D,Spring 2024
4807,POLI201,D,Spring 2024
3492,ACC101,D,Spring 2024
152,BUS201,F,Spring 2024
3232,MKT101,D,Spring 2024
2907,PHIL101,D,Spring 2024
3552,CHEM101,C,Fall 2024
1467,ECON201,A,Fall 2024
4192,ENG101,F,Fall 2024
3424,PSYCH101,A,Spring 2024
4058,MUS101,C+,Fall 2024
2926,MKT101,F,Fall 2024
3666,POLI201,C+,Fall 2024
4736,ART101,F,Spring 2024
3431,PSYCH101,C,Spring 2024
1157,MKT101,A,Spring 2024
4208,SOC101,F,Fall 2024
3409,MATH201,C+,Fall 2024
1162,PSYCH101,F,Spring 2024
1260,PHIL101,B,Fall 2024
4091,ARCH101,D,Fall 2024
2842,MUS101,D,Spring 2024
3203,FIN201,A,Spring 2024
2982,MKT101,D,Spring 2024
3555,ACC101,D,Spring 2024
3473,LIT201,B,Spring 2024
1225,ENG101,B+,Spring 2024
4388,POLI201,C,Spring 2024
2390,MUS101,C+,Spring 2024
1015,PSYCH101,B+,Spring 2024
4681,PHYS101,C+,Spring 2024
2027,ARCH101,B+,Spring 2024
3714,MKT101,D,Spring 2024
1493,MATH201,C+,Fall 2024
4123,BUS201,C,Spring 2024
1701,ENG101,A,Fall 2024
455,ART101,B,Fall 2024
918,BIO101,B+,Fall 2024
14,MKT101,B,Spring 2024
4375,MATH201,B,Spring 2024
490,SOC101,C+,Spring 2024
985,BIO101,A,Spring 2024
961,CS101,C+,Fall 2024
1783,ENG101,B,Fall 2024
1870,PHYS101,D,Spring 2024
3305,PSYCH101,F,Spring 2024
2645,ACC101,C,Spring 2024
4346,ENG101,A,Spring 2024
4836,ENG101,A,Fall 2024
3669,BUS201,D,Spring 2024
4402,FIN201,B,Fall 2024
1826,SOC101,C+,Spring 2024
3308,MKT101,D,Spring 2024
3363,ECON201,C,Spring 2024
3111,FIN201,B+,Spring 2024
2766,PSYCH101,C+,Spring 2024
4279,ACC101,A,Spring 2024
3771,HIST101,D,Fall 2024
2693,ENG101,C+,Fall 2024
30,PSYCH101,B+,Spring 2024
767,BUS201,F,Fall 2024
615,LIT201,F,Spring 2024
1005,HIST101,C,Fall 2024
2122,BUS201,F,Spring 2024
3127,ARCH101,F,Fall 2024
3010,MKT101,D,Spring 2024
3820,FIN201,C,Fall 2024
24,MUS101,B+,Fall 2024
4060,ARCH101,B+,Spring 2024
3094,HIST101,F,Spring 2024
2911,MATH201,B,Spring 2024
1971,MATH201,A,Spring 2024
1539,SOC101,B,Spring 2024
3142,ARCH101,C+,Fall 2024
4768,ECON201,B+,Spring 2024
3970,POLI201,B,Spring 2024
2925,MUS101,A,Fall 2024
571,CHEM101,A,Fall 2024
4860,FIN201,B+,Fall 2024
1243,MUS101,D,Spring 2024
713,PHYS101,B,Spring 2024
4863,HIST101,C,Fall 2024
1294,MUS101,B+,Fall 2024
2867,BUS201,F,Spring 2024
1675,ARCH101,C+,Fall 2024
3664,ECON201,B,Spring 2024
1360,ENG101,B,Fall 2024
636,ECON201,B+,Fall 2024
1210,BIO101,D,Spring 2024
2613,BIO101,B,Fall 2024
1298,PSYCH101,B,Fall 2024
358,ECON201,C+,Spring 2024
241,HIST101,D,Spring 2024
2605,POLI201,C+,Fall 2024
4065,HIST101,C,Spring 2024
1827,ACC101,C+,Spring 2024
3559,POLI201,F,Spring 2024
3861,BUS201,C,Fall 2024
4252,CS101,C+,Fall 2024
4448,LIT201,C,Fall 2024
4140,LIT201,D,Fall 2024
138,PSYCH101,C+,Fall 2024
3735,SOC101,C+,Fall 2024
1968,SOC101,B+,Fall 2024
4850,SOC101,C+,Spring 2024
143,MATH201,C,Spring 2024
3634,MUS101,B+,Fall 2024
2560,BIO101,C,Fall 2024
4158,ECON201,C+,Spring 2024
2020,ENG101,C+,Fall 2024
2850,SOC101,C,Fall 2024
1193,POLI201,D,Fall 2024
2314,ECON201,D,Spring 2024
2356,HIST101,F,Spring 2024
2507,ECON201,D,Spring 2024
334,BIO101,B,Fall 2024
2563,MATH201,B+,Spring 2024
2721,MATH201,B+,Spring 2024
2439,MKT101,D,Fall 2024
1796,PHYS101,C+,Fall 2024
254,CS101,B+,Fall 2024
3658,PHYS101,C,Fall 2024
1424,MUS101,C+,Spring 2024
3238,FIN201,B+,Spring 2024
3332,PHIL101,A,Fall 2024
1028,PHYS101,B+,Fall 2024
2167,ARCH101,D,Fall 2024
3995,FIN201,C,Fall 2024
470,PHIL101,B+,Fall 2024
1094,ART101,F,Spring 2024
4790,MUS101,B,Fall 2024
2913,MATH201,D,Spring 2024
181,CS101,F,Fall 2024
4068,CHEM101,F,Spring 2024
3077,CS101,B,Fall 2024
1221,MUS101,C+,Fall 2024
4143,MATH201,B,Spring 2024
3624,ENG101,C,Spring 2024
4730,POLI201,A,Spring 2024
1564,ECON201,A,Spring 2024
4685,ARCH101,C+,Spring 2024
3633,ART101,C+,Spring 2024
2358,MATH201,B,Spring 2024
1563,PSYCH101,F,Spring 2024
4936,MUS101,C,Fall 2024
1414,MKT101,B,Fall 2024
2507,ENG101,C,Fall 2024
4829,MATH201,C,Spring 2024
1018,LIT201,A,Spring 2024
3655,HIST101,F,Fall 2024
758,PSYCH101,C,Spring 2024
3780,HIST101,B+,Fall 2024
621,PHYS101,C,Spring 2024
1889,ECON201,A,Spring 2024
3585,ARCH101,D,Spring 2024
182,CS101,B,Spring 2024
2729,ARCH101,C,Fall 2024
2296,ENG101,B+,Fall 2024
2668,ECON201,C+,Fall 2024
1800,PSYCH101,B,Spring 2024
1500,ACC101,C+,Fall 2024
985,MUS101,B+,Fall 2024
3554,ACC101,A,Fall 2024
2365,BUS201,D,Fall 2024
3306,PHYS101,F,Fall 2024
2216,ART101,A,Fall 2024
2791,ENG101,D,Spring 2024
126,CS101,F,Spring 2024
2621,ACC101,B,Spring 2024
4216,ENG101,C,Spring 2024
1452,ECON201,C,Fall 2024
1009,MKT101,C+,Fall 2024
1214,CHEM101,A,Spring 2024
3705,MKT101,C,Fall 2024
3131,PHIL101,D,Fall 2024
697,ART101,F,Fall 2024
2271,POLI201,C,Spring 2024
1516,SOC101,A,Fall 2024
1035,CS101,A,Spring 2024
2841,ECON201,B+,Spring 2024
1536,POLI201,F,Fall 2024
814,HIST101,C+,Spring 2024
310,BIO101,F,Spring 2024
1012,ART101,A,Spring 2024
1019,ENG101,F,Spring 2024
3412,ECON201,B+,Spring 2024
3719,POLI201,F,Fall 2024
4921,POLI201,A,Fall 2024
3811,CHEM101,B,Spring 2024
2045,CS101,D,Spring 2024
1117,ECON201,D,Spring 2024
4724,SOC101,B,Spring 2024
1157,PHIL101,B,Spring 2024
989,LIT201,A,Spring 2024
2467,ACC101,C,Spring 2024
1829,PSYCH101,C,Fall 2024
2078,ENG101,B,Spring 2024
2346,SOC101,C+,Fall 2024
1085,HIST101,D,Fall 2024
2506,PHIL101,B+,Spring 2024
4045,MKT101,B,Fall 2024
2352,MUS101,D,Spring 2024
3006,PHIL101,B+,Fall 2024
4436,SOC101,F,Fall 2024
2496,CS101,B+,Spring 2024
77,PHYS101,B,Fall 2024
2563,ENG101,C,Fall 2024
1573,BUS201,C+,Fall 2024
4188,PSYCH101,D,Fall 2024
4562,ACC101,B,Spring 2024
3671,FIN201,B+,Fall 2024
3112,BIO101,D,Spring 2024
2738,PHIL101,A,Spring 2024
1353,BUS201,F,Spring 2024
947,PHYS101,A,Spring 2024
4650,ACC101,D,Fall 2024
3869,ECON201,D,Fall 2024
3138,ACC101,B+,Fall 2024
3487,MKT101,B,Fall 2024
4188,HIST101,C,Spring 2024
1003,MKT101,B,Spring 2024
4464,CS101,C+,Fall 2024
820,PSYCH101,D,Spring 2024
423,MUS101,A,Spring 2024
572,POLI201,B+,Spring 2024
2910,MKT101,C,Spring 2024
4531,POLI201,F,Spring 2024
1424,BUS201,B,Spring 2024
1634,PHIL101,C+,Spring 2024
1754,SOC101,B,Spring 2024
468,MUS101,F,Spring 2024
4888,BUS201,C+,Fall 2024
2923,MATH201,B,Fall 2024
2304,SOC101,C,Spring 2024
1707,MUS101,C,Fall 2024
73,ENG101,B+,Spring 2024
147,ECON201,C,Spring 2024
317,BIO101,C+,Fall 2024
606,CS101,B+,Fall 2024
575,MUS101,F,Spring 2024
1178,BIO101,C,Spring 2024
3327,ARCH101,A,Fall 2024
3423,MATH201,F,Spring 2024
2595,POLI201,C+,Fall 2024
2883,BUS201,F,Spring 2024
312,ART101,F,Spring 2024
2856,PSYCH101,B+,Fall 2024
765,PHYS101,C+,Spring 2024
2996,POLI201,B+,Fall 2024
3201,ART101,C+,Spring 2024
436,ARCH101,A,Fall 2024
3352,PHIL101,F,Spring 2024
4454,ENG101,C,Fall 2024
2978,POLI201,B,Fall 2024
2931,LIT201,F,Fall 2024
2300,ACC101,B,Fall 2024
135,PHIL101,B,Fall 2024
3915,HIST101,F,Fall 2024
4619,SOC101,B+,Spring 2024
804,ENG101,C,Fall 2024
2708,PHIL101,F,Spring 2024
2367,LIT201,D,Spring 2024
4176,FIN201,B+,Fall 2024
3263,MUS101,F,Spring 2024
1477,ARCH101,F,Spring 2024
3416,POLI201,B+,Fall 2024
2462,PSYCH101,F,Fall 2024
3943,ENG101,B+,Fall 2024
2041,PHYS101,F,Fall 2024
4464,ENG101,D,Spring 2024
1007,CS101,F,Fall 2024
993,FIN201,B+,Fall 2024
4692,ACC101,C,Fall 2024
1897,ACC101,F,Spring 2024
3066,LIT201,B,Spring 2024
2749,HIST101,C+,Fall 2024
2662,CS101,B+,Fall 2024
2979,ARCH101,F,Fall 2024
1824,ECON201,C,Spring 2024
3408,PHIL101,A,Spring 2024
4507,MATH201,C+,Spring 2024
4483,MATH201,B+,Spring 2024
1749,FIN201,B+,Fall 2024
2662,ENG101,F,Spring 2024
19,MKT101,C+,Fall 2024
3359,ECON201,C+,Fall 2024
276,ENG101,B+,Fall 2024
4079,ECON201,C,Fall 2024
4755,PHIL101,A,Spring 2024
2946,MUS101,F,Fall 2024
4648,MKT101,C,Spring 2024
4775,MUS101,D,Spring 2024
4699,ENG101,B,Spring 2024
365,ART101,B,Fall 2024
1974,SOC101,B,Fall 2024
795,ART101,B+,Fall 2024
590,CHEM101,F,Fall 2024
4295,ECON201,F,Fall 2024
4314,ARCH101,A,Spring 2024
741,LIT201,A,Fall 2024
4746,SOC101,F,Spring 2024
2195,MATH201,D,Spring 2024
670,ENG101,B+,Spring 2024
1438,ARCH101,B+,Spring 2024
4761,PHIL101,B+,Fall 2024
856,POLI201,A,Fall 2024
2378,ACC101,B+,Fall 2024
4991,ACC101,C+,Spring 2024
4034,ENG101,C+,Spring 2024
1894,ARCH101,C+,Spring 2024
1187,HIST101,B+,Spring 2024
1843,PSYCH101,C+,Spring 2024
327,MUS101,F,Spring 2024
3227,ECON201,D,Fall 2024
2401,CHEM101,B+,Spring 2024
4279,ARCH101,D,Fall 2024
4551,ARCH101,C+,Fall 2024
4102,ART101,B+,Fall 2024
4016,ART101,C,Spring 2024
4307,HIST101,B,Fall 2024
51,ECON201,C,Fall 2024
1469,HIST101,B,Spring 2024
1010,PSYCH101,B,Fall 2024
4473,MKT101,C+,Fall 2024
3558,MATH201,B,Spring 2024
1075,BUS201,B,Spring 2024
154,FIN201,C,Spring 2024
582,PHIL101,B,Fall 2024
788,CHEM101,B+,Fall 2024
4887,ECON201,D,Spring 2024
3382,MATH201,F,Fall 2024
2268,ECON201,D,Spring 2024
4259,POLI201,B+,Spring 2024
971,ENG101,F,Spring 2024
648,MKT101,C+,Fall 2024
946,LIT201,F,Fall 2024
4785,CHEM101,F,Fall 2024
1496,PSYCH101,C,Spring 2024
2048,LIT201,F,Spring 2024
1173,CHEM101,F,Fall 2024
4219,SOC101,A,Fall 2024
4900,PHYS101,D,Fall 2024
2887,PHYS101,C,Spring 2024
4159,ENG101,D,Spring 2024
733,ENG101,A,Fall 2024
3088,CHEM101,B,Fall 2024
3462,PSYCH101,A,Fall 2024
1658,BIO101,B,Fall 2024
479,ACC101,D,Spring 2024
1138,BIO101,F,Fall 2024
3954,BUS201,C,Fall 2024
977,POLI201,C,Spring 2024
237,MUS101,C+,Spring 2024
2524,LIT201,D,Fall 2024
4044,MATH201,C+,Spring 2024
598,PHIL101,F,Fall 2024
1703,MATH201,D,Fall 2024
2177,BIO101,F,Fall 2024
2558,ART101,B,Spring 2024
165,FIN201,D,Fall 2024
2325,MATH201,D,Fall 2024
3040,ACC101,B,Spring 2024
570,ART101,B+,Spring 2024
3329,PHIL101,F,Spring 2024
141,PHYS101,B+,Fall 2024
686,ENG101,D,Fall 2024
687,PHIL101,B+,Fall 2024
3281,MATH201,C,Fall 2024
2764,ACC101,D,Fall 2024
3591,SOC101,A,Spring 2024
2039,BUS201,B,Spring 2024
1075,ENG101,C+,Fall 2024
2226,POLI201,B,Fall 2024
1342,MKT101,D,Fall 2024
1690,BIO101,A,Fall 2024
3011,LIT201,B,Fall 2024
364,MUS101,C+,Fall 2024
1068,ACC101,C+,Fall 2024
2641,ARCH101,A,Fall 2024
3750,MKT101,C+,Spring 2024
2031,ACC101,C,Spring 2024
618,ACC101,C+,Fall 2024
4455,PHIL101,F,Fall 2024
3147,PHIL101,A,Fall 2024
1983,BUS201,A,Spring 2024
194,ECON201,B,Spring 2024
4459,PSYCH101,C+,Fall 2024
1120,CHEM101,C+,Fall 2024
4203,ECON201,D,Fall 2024
527,HIST101,D,Fall 2024
1953,PHYS101,A,Fall 2024
4880,FIN201,D,Spring 2024
1783,ART101,B,Fall 2024
2674,ARCH101,F,Fall 2024
2398,ENG101,B,Spring 2024
3725,ECON201,C,Fall 2024
2590,LIT201,F,Spring 2024
3527,SOC101,C,Spring 2024
3850,MKT101,A,Spring 2024
1635,PHYS101,B,Fall 2024
3010,HIST101,B,Spring 2024
94,PHYS101,C,Spring 2024
3795,ARCH101,F,Spring 2024
3367,BIO101,D,Fall 2024
2947,PSYCH101,C,Spring 2024
89,BUS201,A,Spring 2024
2551,HIST101,F,Fall 2024
2815,HIST101,B,Fall 2024
1446,ENG101,A,Spring 2024
4622,ECON201,C,Spring 2024
1831,ART101,C+,Spring 2024
2742,MUS101,C,Fall 2024
555,MATH201,B,Fall 2024
3765,BUS201,A,Fall 2024
2435,LIT201,D,Fall 2024
681,ART101,D,Fall 2024
1632,POLI201,B,Spring 2024
203,HIST101,C,Spring 2024
4543,ACC101,C,Fall 2024
3919,POLI201,B+,Spring 2024
3140,PHIL101,C,Fall 2024
4874,PHIL101,B,Spring 2024
2226,MKT101,F,Spring 2024
1687,BIO101,F,Fall 2024
829,ARCH101,A,Fall 2024
4655,HIST101,A,Spring 2024
2023,PHYS101,B+,Spring 2024
103,CHEM101,D,Spring 2024
1558,ENG101,B,Spring 2024
4212,ACC101,C,Fall 2024
4955,ECON201,C+,Spring 2024
4088,PHIL101,A,Fall 2024
2512,MATH201,B,Spring 2024
104,SOC101,F,Fall 2024
3439,PSYCH101,B+,Fall 2024
2858,ECON201,C+,Fall 2024
807,PSYCH101,D,Spring 2024
4656,ECON201,B,Spring 2024
2075,PHIL101,C,Fall 2024
527,MUS101,D,Spring 2024
3437,POLI201,F,Fall 2024
298,MUS101,A,Fall 2024
4873,SOC101,F,Fall 2024
361,SOC101,C,Fall 2024
3718,PHIL101,B+,Fall 2024
4600,POLI201,A,Spring 2024
1977,MATH201,C+,Fall 2024
2078,ARCH101,A,Spring 2024
3412,ACC101,F,Spring 2024
2174,ACC101,C,Spring 2024
4692,ECON201,D,Fall 2024
1590,BUS201,B,Spring 2024
1390,HIST101,F,Spring 2024
3515,ART101,B,Spring 2024
263,ECON201,B,Spring 2024
2984,ECON201,F,Fall 2024
2920,ARCH101,F,Spring 2024
1864,CHEM101,F,Spring 2024
2,ACC101,B+,Fall 2024
1934,ECON201,B+,Spring 2024
394,CS101,B,Spring 2024
306,POLI201,C+,Spring 2024
530,MATH201,C,Spring 2024
4624,CHEM101,C+,Spring 2024
3380,BIO101,F,Fall 2024
965,FIN201,F,Spring 2024
4020,MUS101,B,Spring 2024
671,MUS101,C,Fall 2024
4069,LIT201,B+,Spring 2024
2253,MKT101,A,Spring 2024
2673,FIN201,A,Spring 2024
1714,FIN201,C,Fall 2024
4045,MUS101,C+,Spring 2024
4817,MATH201,C,Spring 2024
636,HIST101,C+,Spring 2024
3500,SOC101,F,Spring 2024
4653,MUS101,D,Spring 2024
1118,ECON201,C+,Fall 2024
2155,ACC101,A,Spring 2024
4224,CS101,B+,Fall 2024
38,MKT101,B,Spring 2024
1633,SOC101,F,Spring 2024
4294,FIN201,B+,Spring 2024
3776,SOC101,B,Fall 2024
2055,CHEM101,D,Fall 2024
4086,CS101,A,Spring 2024
3404,POLI201,F,Spring 2024
519,PSYCH101,B,Fall 2024
2242,PHYS101,D,Fall 2024
2364,MUS101,F,Fall 2024
1042,SOC101,C+,Spring 2024
4716,PHYS101,C,Fall 2024
1395,POLI201,F,Fall 2024
2870,ECON201,F,Fall 2024
3677,PSYCH101,B,Fall 2024
3722,POLI201,B+,Spring 2024
3773,PHYS101,A,Fall 2024
235,LIT201,A,Fall 2024
3141,CS101,F,Spring 2024
447,PHIL101,F,Fall 2024
4706,CHEM101,D,Spring 2024
8,ARCH101,C,Fall 2024
4558,ECON201,C+,Spring 2024
1000,BUS201,F,Fall 2024
1335,POLI201,C+,Spring 2024
134,ENG101,A,Spring 2024
2433,FIN201,C+,Spring 2024
56,PHYS101,F,Spring 2024
3186,POLI201,F,Spring 2024
1112,ECON201,D,Spring 2024
3180,BUS201,C,Fall 2024
1524,LIT201,A,Spring 2024
144,MKT101,C+,Spring 2024
2917,LIT201,B,Spring 2024
2104,ECON201,B,Spring 2024
620,BIO101,D,Fall 2024
1887,ART101,C+,Spring 2024
2021,HIST101,B,Fall 2024
1409,MKT101,C,Spring 2024
2922,PSYCH101,B+,Fall 2024
4735,MUS101,C,Fall 2024
3374,PHIL101,D,Fall 2024
3477,ACC101,C,Spring 2024
837,HIST101,C+,Fall 2024
3903,PSYCH101,F,Spring 2024
1586,PHYS101,C,Spring 2024
4876,MUS101,C+,Spring 2024
837,ART101,A,Fall 2024
2558,ECON201,C+,Fall 2024
2860,MKT101,D,Spring 2024
4361,PHYS101,C+,Fall 2024
1398,ART101,A,Spring 2024
3823,PHIL101,F,Fall 2024
4398,MUS101,B+,Spring 2024
3431,SOC101,D,Spring 2024
805,MUS101,A,Fall 2024
1076,POLI201,C+,Fall 2024
4195,HIST101,D,Spring 2024
2641,MUS101,B,Fall 2024
3085,CS101,C+,Fall 2024
1414,POLI201,A,Fall 2024
4453,MATH201,C+,Fall 2024
1664,CS101,F,Fall 2024
2976,ACC101,A,Spring 2024
4107,PHIL101,C,Fall 2024
4177,MATH201,B+,Fall 2024
2054,MKT101,B+,Fall 2024
2421,PHIL101,D,Fall 2024
2529,HIST101,A,Spring 2024
4318,PHYS101,B+,Fall 2024
1941,MUS101,B,Spring 2024
3153,FIN201,D,Fall 2024
1947,BIO101,B,Spring 2024
515,BIO101,B+,Fall 2024
221,SOC101,A,Fall 2024
228,CS101,D,Fall 2024
2338,FIN201,B,Fall 2024
4389,CHEM101,F,Spring 2024
3265,MKT101,B+,Fall 2024
956,BUS201,C+,Spring 2024
1498,CHEM101,B,Spring 2024
1281,CHEM101,C,Fall 2024
1979,BIO101,D,Spring 2024
1530,ENG101,B,Spring 2024
4484,ART101,D,Fall 2024
2663,PHYS101,B+,Fall 2024
2414,POLI201,B+,Fall 2024
2706,CHEM101,D,Fall 2024
3536,MATH201,B+,Fall 2024
4285,PHIL101,A,Fall 2024
918,POLI201,D,Fall 2024
1202,MKT101,A,Spring 2024
2423,BUS201,D,Spring 2024
1622,CS101,C+,Fall 2024
760,CHEM101,C+,Spring 2024
4290,ECON201,B,Spring 2024
1489,MATH201,B+,Spring 2024
4259,ECON201,C+,Fall 2024
4372,ECON201,B+,Spring 2024
4460,PHYS101,B,Fall 2024
1666,ART101,A,Spring 2024
2003,HIST101,C+,Fall 2024
460,ENG101,C,Spring 2024
3022,MUS101,C,Spring 2024
2291,MKT101,C,Fall 2024
1366,LIT201,F,Spring 2024
3202,PHYS101,C,Fall 2024
4753,FIN201,C,Fall 2024
1384,MATH201,C,Fall 2024
2136,MKT101,C,Spring 2024
4838,PSYCH101,C+,Spring 2024
3033,MUS101,C,Fall 2024
3710,LIT201,D,Fall 2024
1522,PHIL101,D,Fall 2024
1624,CS101,C,Spring 2024
682,HIST101,F,Spring 2024
3135,ENG101,B,Fall 2024
3262,SOC101,C+,Spring 2024
4995,PSYCH101,D,Spring 2024
4697,ARCH101,B,Fall 2024
3420,BUS201,B+,Fall 2024
1868,FIN201,C,Spring 2024
3610,PHYS101,A,Fall 2024
1200,BIO101,F,Fall 2024
2824,MKT101,F,Spring 2024
2949,LIT201,F,Fall 2024
3979,PHIL101,C,Fall 2024
3626,MUS101,C,Spring 2024
4579,HIST101,B,Fall 2024
169,PHYS101,F,Spring 2024
2022,MATH201,F,Fall 2024
2195,PSYCH101,F,Spring 2024
439,FIN201,B+,Spring 2024
3261,ECON201,B,Fall 2024
4256,PSYCH101,C+,Fall 2024
4910,PHIL101,F,Fall 2024
2450,ARCH101,B+,Spring 2024
4682,SOC101,D,Spring 2024
864,PHYS101,B+,Fall 2024
140,ART101,B+,Fall 2024
4424,ART101,B,Spring 2024
225,BUS201,C,Fall 2024
558,ART101,C,Spring 2024
1574,CS101,C,Fall 2024
386,BIO101,C,Fall 2024
521,ARCH101,C,Fall 2024
3973,CS101,C+,Spring 2024
2835,SOC101,A,Fall 2024
3143,MATH201,D,Spring 2024
1834,MUS101,B+,Spring 2024
4543,POLI201,A,Fall 2024
3162,ENG101,C+,Fall 2024
3502,POLI201,F,Spring 2024
4203,ART101,F,Fall 2024
1500,ART101,C,Fall 2024
2964,ACC101,F,Spring 2024
1478,ENG101,C+,Fall 2024
904,ECON201,D,Spring 2024
1632,FIN201,D,Spring 2024
3987,MATH201,C+,Spring 2024
1171,HIST101,F,Spring 2024
2328,CHEM101,A,Spring 2024
4120,FIN201,B+,Fall 2024
1745,BIO101,B,Spring 2024
2040,ARCH101,B,Spring 2024
120,LIT201,D,Fall 2024
3858,POLI201,B+,Spring 2024
1676,BIO101,C,Spring 2024
1321,PHIL101,C+,Fall 2024
4951,PHYS101,F,Fall 2024
1016,CHEM101,C,Fall 2024
4544,ECON201,D,Spring 2024
1744,PHYS101,C+,Spring 2024
1943,CS101,B,Spring 2024
3542,MUS101,D,Fall 2024
1447,CS101,D,Spring 2024
3617,POLI201,B+,Spring 2024
3895,SOC101,A,Spring 2024
1725,BUS201,D,Fall 2024
2273,PSYCH101,A,Fall 2024
4063,BIO101,B+,Fall 2024
4282,ECON201,D,Fall 2024
72,PSYCH101,F,Spring 2024
4170,FIN201,D,Spring 2024
2201,POLI201,B,Spring 2024
2144,CS101,C+,Fall 2024
3758,ECON201,F,Spring 2024
3182,PSYCH101,A,Spring 2024
1482,MATH201,B,Spring 2024
2876,MKT101,F,Spring 2024
4861,PHYS101,D,Fall 2024
4080,FIN201,B+,Spring 2024
1097,BUS201,C,Fall 2024
4308,MATH201,B,Spring 2024
724,ACC101,B,Fall 2024
3240,PHYS101,C,Fall 2024
2379,PSYCH101,D,Fall 2024
4847,HIST101,B,Spring 2024
3215,PHYS101,A,Fall 2024
2872,ACC101,D,Fall 2024
4490,CS101,A,Spring 2024
4608,PSYCH101,A,Spring 2024
4782,LIT201,B,Spring 2024
3920,PHYS101,D,Spring 2024
1721,ECON201,B,Fall 2024
3400,POLI201,B,Fall 2024
